config_id,episode,n_capture,n_steps
put_back_0,122,39,471
put_back_0,472,14,226
put_back_0,21,24,303
put_back_0,423,3,23
put_back_0,322,8,111
put_back_0,472,15,232
put_back_0,122,40,478
put_back_0,72,37,572
put_back_0,171,24,287
put_back_0,423,4,29
put_back_0,472,16,238
put_back_0,171,25,292
put_back_0,272,11,309
put_back_0,423,5,35
put_back_0,222,12,97
put_back_0,472,17,244
put_back_0,72,38,582
put_back_0,372,22,336
put_back_0,272,12,314
put_back_0,72,39,585
put_back_0,472,18,248
put_back_0,222,13,104
put_back_0,272,13,318
put_back_0,171,26,305
put_back_0,472,19,254
put_back_0,72,40,593
put_back_0,322,9,137
put_back_0,372,23,350
put_back_0,272,14,329
put_back_0,222,14,116
put_back_0,322,10,142
put_back_0,122,41,509
put_back_0,222,15,119
put_back_0,322,11,144
put_back_0,372,24,360
put_back_0,423,6,62
put_back_0,322,12,149
put_back_0,372,25,363
put_back_0,472,20,272
put_back_0,171,27,325
put_back_0,423,7,68
put_back_0,72,41,613
put_back_0,122,42,521
put_back_0,222,16,131
put_back_0,72,42,615
put_back_0,372,26,369
put_back_0,222,17,134
put_back_0,472,21,283
put_back_0,122,43,529
put_back_0,171,28,335
put_back_0,423,8,77
put_back_0,222,18,140
put_back_0,322,13,165
put_back_0,322,14,167
put_back_0,72,43,626
put_back_0,322,15,168
put_back_0,171,29,342
put_back_0,322,16,174
put_back_0,372,27,389
put_back_0,322,17,180
put_back_0,171,30,353
put_back_0,423,9,95
put_back_0,472,22,302
put_back_0,423,10,96
put_back_0,72,44,644
put_back_0,171,31,360
put_back_0,122,44,556
put_back_0,171,32,364
put_back_0,372,28,405
put_back_0,122,45,561
put_back_0,272,15,387
put_back_0,171,33,371
put_back_0,222,19,174
put_back_0,472,23,321
put_back_0,423,11,115
put_back_0,72,45,662
put_back_0,272,16,393
put_back_0,372,29,416
put_back_0,171,34,377
put_back_0,472,24,327
put_back_0,122,46,574
put_back_0,372,30,420
put_back_0,122,47,576
put_back_0,171,35,388
put_back_0,72,46,675
put_back_0,122,48,583
put_back_0,372,31,430
put_back_0,171,36,391
put_back_0,21,25,416
put_back_0,322,18,220
put_back_0,21,26,419
put_back_0,171,37,396
put_back_0,222,20,201
put_back_0,72,47,686
put_back_0,222,21,203
put_back_0,122,49,595
put_back_0,472,25,352
put_back_0,222,22,207
put_back_0,472,26,353
put_back_0,423,12,148
put_back_0,222,23,211
put_back_0,472,27,358
put_back_0,372,32,450
put_back_0,423,13,152
put_back_0,21,27,435
put_back_0,72,48,697
put_back_0,171,38,411
put_back_0,272,17,428
put_back_0,322,19,239
put_back_0,372,33,453
put_back_0,472,28,362
put_back_0,21,28,439
put_back_0,322,20,243
put_back_0,423,14,157
put_back_0,472,29,364
put_back_0,322,21,244
put_back_0,72,49,703
put_back_0,372,34,458
put_back_0,472,30,367
put_back_0,171,39,421
put_back_0,222,24,224
put_back_0,272,18,438
put_back_0,72,50,709
put_back_0,122,50,617
put_back_0,72,0,0
put_back_0,73,0,0
put_back_0,122,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,73,0,0
put_back_0,123,0,0
put_back_0,123,0,0
put_back_0,171,40,425
put_back_0,272,19,442
put_back_0,372,35,467
put_back_0,322,22,256
put_back_0,21,29,454
put_back_0,73,1,8
put_back_0,171,41,432
put_back_0,322,23,263
put_back_0,372,36,476
put_back_0,472,31,385
put_back_0,222,25,240
put_back_0,372,37,479
put_back_0,123,1,17
put_back_0,272,20,458
put_back_0,472,32,391
put_back_0,21,30,468
put_back_0,322,24,273
put_back_0,472,33,394
put_back_0,272,21,464
put_back_0,171,42,448
put_back_0,372,38,489
put_back_0,21,31,477
put_back_0,372,39,495
put_back_0,123,2,33
put_back_0,21,32,482
put_back_0,171,43,458
put_back_0,322,25,286
put_back_0,322,26,287
put_back_0,272,22,477
put_back_0,472,34,410
put_back_0,222,26,266
put_back_0,322,27,291
put_back_0,73,2,41
put_back_0,372,40,504
put_back_0,222,27,268
put_back_0,171,44,466
put_back_0,423,15,210
put_back_0,123,3,46
put_back_0,171,45,469
put_back_0,21,33,495
put_back_0,222,28,275
put_back_0,272,23,491
put_back_0,372,41,515
put_back_0,423,16,218
put_back_0,222,29,281
put_back_0,222,30,283
put_back_0,423,17,223
put_back_0,372,42,523
put_back_0,123,4,61
put_back_0,21,34,511
put_back_0,73,3,64
put_back_0,171,46,487
put_back_0,123,5,69
put_back_0,73,4,70
put_back_0,171,47,495
put_back_0,423,18,237
put_back_0,123,6,73
put_back_0,123,7,76
put_back_0,372,43,539
put_back_0,472,35,449
put_back_0,322,28,330
put_back_0,123,8,81
put_back_0,171,48,504
put_back_0,472,36,454
put_back_0,73,5,86
put_back_0,272,24,526
put_back_0,123,9,87
put_back_0,222,31,314
put_back_0,73,6,89
put_back_0,423,19,256
put_back_0,222,32,320
put_back_0,472,37,467
put_back_0,272,25,537
put_back_0,73,7,99
put_back_0,322,29,350
put_back_0,73,8,100
put_back_0,21,35,548
put_back_0,123,11,102
put_back_0,272,26,542
put_back_0,423,20,267
put_back_0,472,38,475
put_back_0,73,9,104
put_back_0,171,49,529
put_back_0,171,50,531
put_back_0,171,0,0
put_back_0,172,0,0
put_back_0,172,0,0
put_back_0,172,0,0
put_back_0,172,0,0
put_back_0,172,0,0
put_back_0,172,0,0
put_back_0,123,13,109
put_back_0,172,0,0
put_back_0,272,27,549
put_back_0,172,0,0
put_back_0,172,0,0
put_back_0,423,21,275
put_back_0,272,28,553
put_back_0,222,33,340
put_back_0,372,44,577
put_back_0,272,29,555
put_back_0,73,10,116
put_back_0,172,1,8
put_back_0,322,30,367
put_back_0,21,36,566
put_back_0,222,34,345
put_back_0,21,37,569
put_back_0,322,31,373
put_back_0,172,2,20
put_back_0,222,35,354
put_back_0,272,30,568
put_back_0,123,14,130
put_back_0,21,38,578
put_back_0,372,45,594
put_back_0,73,11,134
put_back_0,472,39,506
put_back_0,423,22,300
put_back_0,472,40,510
put_back_0,73,12,139
put_back_0,123,15,139
put_back_0,372,46,602
put_back_0,222,36,366
put_back_0,372,47,605
put_back_0,172,3,35
put_back_0,222,37,370
put_back_0,172,4,37
put_back_0,372,48,608
put_back_0,423,23,311
put_back_0,322,32,398
put_back_0,423,24,313
put_back_0,21,39,597
put_back_0,372,49,613
put_back_0,73,13,151
put_back_0,123,16,151
put_back_0,272,31,593
put_back_0,372,50,617
put_back_0,372,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,373,0,0
put_back_0,172,5,49
put_back_0,21,40,606
put_back_0,21,41,608
put_back_0,123,17,162
put_back_0,172,6,55
put_back_0,373,1,9
put_back_0,423,25,330
put_back_0,172,7,58
put_back_0,472,41,538
put_back_0,21,42,616
put_back_0,172,8,64
put_back_0,222,38,398
put_back_0,272,32,612
put_back_0,472,42,544
put_back_0,123,18,174
put_back_0,423,26,339
put_back_0,373,2,23
put_back_0,73,14,179
put_back_0,222,39,405
put_back_0,472,43,551
put_back_0,172,9,72
put_back_0,272,33,621
put_back_0,123,19,185
put_back_0,73,15,186
put_back_0,423,27,355
put_back_0,21,43,639
put_back_0,73,16,195
put_back_0,222,40,421
put_back_0,322,33,446
put_back_0,272,34,637
put_back_0,21,44,645
put_back_0,423,28,363
put_back_0,123,20,203
put_back_0,423,29,370
put_back_0,123,21,206
put_back_0,472,44,578
put_back_0,272,35,647
put_back_0,123,22,211
put_back_0,222,41,437
put_back_0,423,30,376
put_back_0,472,45,585
put_back_0,73,17,215
put_back_0,222,42,442
put_back_0,73,18,223
put_back_0,222,43,452
put_back_0,272,36,668
put_back_0,423,31,395
put_back_0,423,32,396
put_back_0,222,44,458
put_back_0,21,45,681
put_back_0,222,45,462
put_back_0,21,46,685
put_back_0,272,37,679
put_back_0,21,47,690
put_back_0,272,38,687
put_back_0,472,46,619
put_back_0,73,19,248
put_back_0,172,10,141
put_back_0,272,39,693
put_back_0,472,47,626
put_back_0,73,20,255
put_back_0,172,11,148
put_back_0,222,46,482
put_back_0,73,21,261
put_back_0,272,40,702
put_back_0,373,3,109
put_back_0,472,48,636
put_back_0,73,22,265
put_back_0,172,12,159
put_back_0,423,33,433
put_back_0,123,23,269
put_back_0,423,34,435
put_back_0,272,41,713
put_back_0,472,49,645
put_back_0,472,50,647
put_back_0,472,0,0
put_back_0,222,47,502
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,473,0,0
put_back_0,73,23,277
put_back_0,272,42,720
put_back_0,423,35,446
put_back_0,222,48,509
put_back_0,222,49,510
put_back_0,423,36,449
put_back_0,73,24,285
put_back_0,272,43,726
put_back_0,473,1,11
put_back_0,123,24,287
put_back_0,21,48,735
put_back_0,73,25,289
put_back_0,423,37,455
put_back_0,172,13,183
put_back_0,73,26,292
put_back_0,272,44,733
put_back_0,423,38,459
put_back_0,473,2,19
put_back_0,172,14,187
put_back_0,272,45,735
put_back_0,123,25,296
put_back_0,423,39,465
put_back_0,172,15,194
put_back_0,373,5,148
put_back_0,272,46,743
put_back_0,473,3,28
put_back_0,21,49,752
put_back_0,123,26,307
put_back_0,272,47,747
put_back_0,123,27,310
put_back_0,21,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,22,0,0
put_back_0,272,48,753
put_back_0,423,40,480
put_back_0,473,4,40
put_back_0,73,27,316
put_back_0,373,6,162
put_back_0,22,1,8
put_back_0,123,28,322
put_back_0,222,50,549
put_back_0,222,0,0
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,272,49,764
put_back_0,473,5,49
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,223,0,0
put_back_0,22,2,14
put_back_0,223,1,3
put_back_0,73,28,328
put_back_0,373,7,174
put_back_0,73,29,329
put_back_0,123,29,331
put_back_0,473,6,57
put_back_0,22,3,22
put_back_0,223,2,14
put_back_0,272,50,780
put_back_0,272,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,0,0
put_back_0,273,1,1
put_back_0,73,30,342
put_back_0,172,16,234
put_back_0,223,3,20
put_back_0,322,34,595
put_back_0,273,2,5
put_back_0,123,30,346
put_back_0,322,35,597
put_back_0,223,4,24
put_back_0,22,4,36
put_back_0,223,5,26
put_back_0,73,31,350
put_back_0,223,6,27
put_back_0,273,3,13
put_back_0,123,31,354
put_back_0,373,8,200
put_back_0,73,32,355
put_back_0,172,17,249
put_back_0,473,7,84
put_back_0,123,32,360
put_back_0,22,5,51
put_back_0,223,7,40
put_back_0,273,4,24
put_back_0,473,8,89
put_back_0,172,18,257
put_back_0,373,9,211
put_back_0,373,10,215
put_back_0,73,33,370
put_back_0,223,8,48
put_back_0,373,11,217
put_back_0,22,6,61
put_back_0,273,5,34
put_back_0,73,34,375
put_back_0,373,12,221
put_back_0,473,9,101
put_back_0,73,35,381
put_back_0,322,36,633
put_back_0,123,33,383
put_back_0,73,36,389
put_back_0,123,34,390
put_back_0,273,6,51
put_back_0,473,10,116
put_back_0,172,19,284
put_back_0,373,13,239
put_back_0,73,37,394
put_back_0,22,7,83
put_back_0,123,35,396
put_back_0,123,36,397
put_back_0,473,11,122
put_back_0,473,12,123
put_back_0,73,38,401
put_back_0,273,7,61
put_back_0,373,14,249
put_back_0,22,8,92
put_back_0,123,37,406
put_back_0,373,15,253
put_back_0,473,13,134
put_back_0,22,9,98
put_back_0,73,39,410
put_back_0,22,10,101
put_back_0,473,14,138
put_back_0,73,40,414
put_back_0,273,8,76
put_back_0,373,16,263
put_back_0,73,41,418
put_back_0,123,38,419
put_back_0,22,11,108
put_back_0,273,9,82
put_back_0,123,39,423
put_back_0,22,12,113
put_back_0,73,43,426
put_back_0,223,9,103
put_back_0,73,44,429
put_back_0,223,10,107
put_back_0,273,10,90
put_back_0,423,41,597
put_back_0,123,40,433
put_back_0,123,41,435
put_back_0,273,11,95
put_back_0,373,17,282
put_back_0,73,45,438
put_back_0,473,15,163
put_back_0,223,11,117
put_back_0,273,12,101
put_back_0,123,42,444
put_back_0,172,20,336
put_back_0,373,18,290
put_back_0,322,37,697
put_back_0,373,19,293
put_back_0,423,42,612
put_back_0,73,46,450
put_back_0,373,20,297
put_back_0,322,38,703
put_back_0,473,16,179
put_back_0,223,12,132
put_back_0,22,13,144
put_back_0,223,13,136
put_back_0,373,21,305
put_back_0,473,17,187
put_back_0,73,47,463
put_back_0,172,21,355
put_back_0,22,15,153
put_back_0,172,22,362
put_back_0,473,18,195
put_back_0,223,14,148
put_back_0,473,19,200
put_back_0,172,23,368
put_back_0,423,43,641
put_back_0,22,16,165
put_back_0,223,15,155
put_back_0,373,22,324
put_back_0,322,39,730
put_back_0,123,43,483
put_back_0,273,13,144
put_back_0,223,16,162
put_back_0,423,44,650
put_back_0,172,24,378
put_back_0,322,40,737
put_back_0,423,45,651
put_back_0,73,48,487
put_back_0,473,20,212
put_back_0,22,17,177
put_back_0,322,41,740
put_back_0,373,23,337
put_back_0,473,21,220
put_back_0,423,46,662
put_back_0,123,44,499
put_back_0,423,47,665
put_back_0,473,22,225
put_back_0,73,49,503
put_back_0,22,18,193
put_back_0,172,25,398
put_back_0,273,14,167
put_back_0,172,26,400
put_back_0,22,19,197
put_back_0,473,23,235
put_back_0,73,50,511
put_back_0,73,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,74,0,0
put_back_0,373,24,359
put_back_0,273,15,178
put_back_0,223,17,198
put_back_0,22,20,210
put_back_0,74,1,11
put_back_0,172,27,415
put_back_0,423,48,688
put_back_0,373,25,371
put_back_0,473,24,251
put_back_0,123,45,527
put_back_0,74,2,18
put_back_0,473,25,254
put_back_0,123,46,531
put_back_0,172,28,423
put_back_0,223,18,209
put_back_0,473,26,257
put_back_0,373,26,379
put_back_0,74,3,23
put_back_0,123,47,535
put_back_0,22,21,226
put_back_0,423,49,704
put_back_0,273,16,200
put_back_0,22,22,230
put_back_0,172,29,434
put_back_0,322,42,794
put_back_0,172,30,439
put_back_0,123,48,551
put_back_0,223,19,228
put_back_0,273,17,211
put_back_0,22,23,241
put_back_0,172,31,445
put_back_0,322,43,804
put_back_0,473,27,279
put_back_0,22,24,244
put_back_0,172,32,448
put_back_0,473,28,282
put_back_0,322,44,811
put_back_0,123,49,561
put_back_0,223,20,238
put_back_0,423,50,727
put_back_0,423,0,0
put_back_0,424,0,0
put_back_0,22,25,251
put_back_0,223,21,240
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,424,0,0
put_back_0,373,27,410
put_back_0,123,50,565
put_back_0,123,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,124,0,0
put_back_0,373,29,412
put_back_0,124,0,0
put_back_0,223,22,244
put_back_0,273,18,228
put_back_0,322,45,819
put_back_0,124,1,8
put_back_0,74,4,66
put_back_0,273,19,240
put_back_0,424,1,18
put_back_0,473,29,306
put_back_0,322,46,833
put_back_0,223,23,260
put_back_0,424,2,22
put_back_0,124,2,20
put_back_0,124,3,30
put_back_0,22,26,285
put_back_0,124,4,32
put_back_0,322,47,851
put_back_0,22,27,290
put_back_0,124,5,37
put_back_0,473,30,327
put_back_0,74,5,92
put_back_0,22,28,293
put_back_0,74,6,94
put_back_0,223,24,282
put_back_0,172,33,500
put_back_0,322,48,861
put_back_0,273,20,271
put_back_0,22,29,300
put_back_0,74,7,101
put_back_0,74,8,102
put_back_0,273,21,273
put_back_0,124,6,49
put_back_0,22,30,305
put_back_0,273,22,280
put_back_0,22,31,309
put_back_0,22,32,311
put_back_0,322,49,874
put_back_0,124,7,59
put_back_0,74,9,114
put_back_0,74,10,115
put_back_0,124,8,61
put_back_0,74,11,117
put_back_0,172,34,520
put_back_0,223,25,306
put_back_0,273,23,289
put_back_0,424,3,67
put_back_0,124,9,69
put_back_0,223,26,311
put_back_0,74,12,124
put_back_0,473,31,360
put_back_0,322,50,887
put_back_0,322,0,0
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,223,27,314
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,323,0,0
put_back_0,273,24,298
put_back_0,22,33,328
put_back_0,74,13,130
put_back_0,273,25,304
put_back_0,373,30,491
put_back_0,74,14,137
put_back_0,74,15,138
put_back_0,124,10,84
put_back_0,74,16,139
put_back_0,373,31,496
put_back_0,223,28,328
put_back_0,124,11,88
put_back_0,273,26,313
put_back_0,172,35,546
put_back_0,373,32,500
put_back_0,473,32,379
put_back_0,74,17,144
put_back_0,22,35,345
put_back_0,172,36,551
put_back_0,373,33,505
put_back_0,473,33,386
put_back_0,74,18,152
put_back_0,273,27,323
put_back_0,172,37,556
put_back_0,223,29,343
put_back_0,74,19,161
put_back_0,223,30,349
put_back_0,473,34,398
put_back_0,172,38,566
put_back_0,223,31,354
put_back_0,74,20,167
put_back_0,223,32,356
put_back_0,22,36,369
put_back_0,373,34,529
put_back_0,473,35,408
put_back_0,22,37,372
put_back_0,172,39,579
put_back_0,323,1,52
put_back_0,373,35,534
put_back_0,473,36,414
put_back_0,124,12,125
put_back_0,473,37,415
put_back_0,172,40,583
put_back_0,124,13,127
put_back_0,323,2,59
put_back_0,323,3,62
put_back_0,473,38,423
put_back_0,74,21,188
put_back_0,473,39,424
put_back_0,172,41,592
put_back_0,273,28,362
put_back_0,172,42,595
put_back_0,223,33,380
put_back_0,74,22,194
put_back_0,273,29,369
put_back_0,124,14,145
put_back_0,473,40,435
put_back_0,223,34,389
put_back_0,124,15,149
put_back_0,74,23,205
put_back_0,74,24,207
put_back_0,373,36,564
put_back_0,223,35,397
put_back_0,124,16,157
put_back_0,22,38,415
put_back_0,323,4,91
put_back_0,373,37,573
put_back_0,473,41,452
put_back_0,172,43,621
put_back_0,124,17,165
put_back_0,273,30,390
put_back_0,473,42,456
put_back_0,22,39,422
put_back_0,424,4,172
put_back_0,223,36,412
put_back_0,323,5,102
put_back_0,424,5,176
put_back_0,124,18,174
put_back_0,22,40,428
put_back_0,223,37,417
put_back_0,273,31,400
put_back_0,22,41,429
put_back_0,22,42,430
put_back_0,273,32,405
put_back_0,22,43,434
put_back_0,74,25,238
put_back_0,172,44,641
put_back_0,323,6,113
put_back_0,223,38,427
put_back_0,124,19,186
put_back_0,124,20,187
put_back_0,373,38,599
put_back_0,473,43,478
put_back_0,273,33,414
put_back_0,273,34,415
put_back_0,172,45,648
put_back_0,373,39,602
put_back_0,473,44,482
put_back_0,172,46,651
put_back_0,223,39,439
put_back_0,22,44,451
put_back_0,373,40,609
put_back_0,473,45,490
put_back_0,323,7,130
put_back_0,473,46,491
put_back_0,74,26,257
put_back_0,223,40,446
put_back_0,323,8,133
put_back_0,473,47,494
put_back_0,22,45,458
put_back_0,172,47,662
put_back_0,124,21,207
put_back_0,424,6,210
put_back_0,172,48,670
put_back_0,124,22,214
put_back_0,323,9,144
put_back_0,373,41,626
put_back_0,424,7,218
put_back_0,74,27,270
put_back_0,172,49,674
put_back_0,22,46,472
put_back_0,323,10,148
put_back_0,424,8,222
put_back_0,223,41,462
put_back_0,223,42,463
put_back_0,74,28,277
put_back_0,323,11,154
put_back_0,22,47,479
put_back_0,473,48,517
put_back_0,373,42,642
put_back_0,172,50,690
put_back_0,172,0,0
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,223,43,476
put_back_0,323,12,163
put_back_0,173,0,0
put_back_0,173,0,0
put_back_0,22,48,488
put_back_0,74,29,289
put_back_0,323,13,165
put_back_0,473,49,526
put_back_0,74,30,292
put_back_0,74,31,293
put_back_0,424,9,242
put_back_0,173,1,7
put_back_0,323,14,170
put_back_0,223,44,484
put_back_0,124,23,243
put_back_0,473,50,538
put_back_0,473,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,474,0,0
put_back_0,223,46,492
put_back_0,373,43,661
put_back_0,173,2,18
put_back_0,373,44,664
put_back_0,223,47,496
put_back_0,323,15,187
put_back_0,424,10,263
put_back_0,124,24,261
put_back_0,273,35,488
put_back_0,424,11,266
put_back_0,223,48,507
put_back_0,173,3,33
put_back_0,424,12,269
put_back_0,22,49,521
put_back_0,323,16,197
put_back_0,273,36,496
put_back_0,74,32,328
put_back_0,424,13,278
put_back_0,474,1,28
put_back_0,124,25,277
put_back_0,273,37,502
put_back_0,74,33,333
put_back_0,173,4,46
put_back_0,373,45,690
put_back_0,273,38,505
put_back_0,373,46,694
put_back_0,223,49,526
put_back_0,424,14,287
put_back_0,74,34,339
put_back_0,124,26,287
put_back_0,323,17,216
put_back_0,424,15,290
put_back_0,74,35,343
put_back_0,323,18,218
put_back_0,373,47,700
put_back_0,223,50,532
put_back_0,223,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,224,0,0
put_back_0,22,0,0
put_back_0,74,36,347
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,23,0,0
put_back_0,224,1,4
put_back_0,273,39,519
put_back_0,224,2,5
put_back_0,74,37,350
put_back_0,173,5,63
put_back_0,273,40,522
put_back_0,224,3,9
put_back_0,373,48,710
put_back_0,273,41,533
put_back_0,424,16,311
put_back_0,74,38,364
put_back_0,23,1,19
put_back_0,273,42,537
put_back_0,323,19,245
put_back_0,124,27,317
put_back_0,173,6,86
put_back_0,323,20,248
put_back_0,273,43,545
put_back_0,424,17,324
put_back_0,373,49,733
put_back_0,424,18,325
put_back_0,424,19,327
put_back_0,373,50,736
put_back_0,373,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,0,0
put_back_0,374,1,1
put_back_0,23,2,35
put_back_0,124,28,329
put_back_0,374,2,4
put_back_0,23,3,38
put_back_0,74,39,385
put_back_0,374,3,8
put_back_0,424,20,337
put_back_0,74,40,392
put_back_0,273,44,563
put_back_0,323,21,267
put_back_0,374,4,15
put_back_0,124,29,343
put_back_0,23,4,51
put_back_0,374,5,19
put_back_0,323,22,274
put_back_0,424,21,348
put_back_0,74,41,402
put_back_0,23,5,56
put_back_0,224,4,59
put_back_0,273,45,574
put_back_0,374,6,25
put_back_0,323,23,280
put_back_0,323,24,284
put_back_0,424,22,358
put_back_0,23,6,63
put_back_0,224,5,66
put_back_0,273,46,581
put_back_0,323,25,288
put_back_0,173,7,128
put_back_0,374,7,36
put_back_0,23,7,71
put_back_0,374,8,39
put_back_0,273,47,592
put_back_0,23,8,75
put_back_0,173,8,137
put_back_0,74,42,425
put_back_0,124,30,371
put_back_0,424,23,374
put_back_0,323,26,302
put_back_0,74,43,428
put_back_0,224,6,84
put_back_0,273,48,599
put_back_0,323,27,303
put_back_0,424,24,379
put_back_0,124,31,377
put_back_0,224,7,87
put_back_0,124,32,379
put_back_0,23,9,87
put_back_0,323,28,309
put_back_0,374,9,56
put_back_0,424,25,385
put_back_0,273,49,610
put_back_0,74,44,440
put_back_0,224,8,99
put_back_0,474,2,141
put_back_0,273,50,616
put_back_0,273,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,274,0,0
put_back_0,23,10,101
put_back_0,124,33,396
put_back_0,124,34,398
put_back_0,323,29,327
put_back_0,224,9,109
put_back_0,74,45,454
put_back_0,23,11,108
put_back_0,224,10,111
put_back_0,124,35,402
put_back_0,23,12,110
put_back_0,274,1,15
put_back_0,474,3,158
put_back_0,74,46,462
put_back_0,374,10,84
put_back_0,424,26,412
put_back_0,224,11,120
put_back_0,323,30,341
put_back_0,23,13,120
put_back_0,74,47,468
put_back_0,124,36,414
put_back_0,474,4,167
put_back_0,424,27,420
put_back_0,224,12,129
put_back_0,274,2,28
put_back_0,374,11,99
put_back_0,173,9,192
put_back_0,424,28,430
put_back_0,323,31,357
put_back_0,173,10,196
put_back_0,274,3,40
put_back_0,124,37,434
put_back_0,173,11,203
put_back_0,424,29,439
put_back_0,74,48,491
put_back_0,323,33,369
put_back_0,424,30,443
put_back_0,424,31,444
put_back_0,74,49,496
put_back_0,23,14,151
put_back_0,374,12,120
put_back_0,23,15,153
put_back_0,224,13,156
put_back_0,124,38,448
put_back_0,74,50,504
put_back_0,323,34,379
put_back_0,374,13,125
put_back_0,74,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,75,0,0
put_back_0,124,39,452
put_back_0,23,16,160
put_back_0,323,35,382
put_back_0,75,1,4
put_back_0,124,40,456
put_back_0,173,12,224
put_back_0,323,36,386
put_back_0,474,5,209
put_back_0,75,2,9
put_back_0,474,6,211
put_back_0,75,3,12
put_back_0,173,13,230
put_back_0,474,7,215
put_back_0,75,4,15
put_back_0,274,4,75
put_back_0,224,15,178
put_back_0,274,5,77
put_back_0,23,17,176
put_back_0,173,14,236
put_back_0,474,8,221
put_back_0,424,32,475
put_back_0,173,15,240
put_back_0,274,6,83
put_back_0,424,33,477
put_back_0,124,42,476
put_back_0,173,16,244
put_back_0,23,18,185
put_back_0,274,7,88
put_back_0,23,19,187
put_back_0,224,16,191
put_back_0,274,8,91
put_back_0,274,9,93
put_back_0,75,5,36
put_back_0,374,14,161
put_back_0,323,37,416
put_back_0,23,20,195
put_back_0,23,21,196
put_back_0,323,38,418
put_back_0,424,34,493
put_back_0,274,10,102
put_back_0,75,6,44
put_back_0,323,39,424
put_back_0,374,15,171
put_back_0,424,35,499
put_back_0,474,9,256
put_back_0,374,16,180
put_back_0,23,22,214
put_back_0,173,17,275
put_back_0,323,40,437
put_back_0,23,23,222
put_back_0,23,24,223
put_back_0,75,7,69
put_back_0,173,18,286
put_back_0,274,11,128
put_back_0,224,17,231
put_back_0,323,41,451
put_back_0,75,8,73
put_back_0,474,10,276
